optID,time,tradeDate,inventory(k) ,contractType,dayToExpire,iv,strikePrice,delta,gamma,rho,theta,vega,pre_settlePrice,settlePrice_chg,spotPrice,theoryMargin,theoryPrice,settlePrice
10002003,107,2020/5/19,2.105,1,36,24.1,3.05,-0.9351,1.0791,-0.0028,1.00E-04,0.0011,0.2302,-8.3,2.852,-0.0218,0.1893,0.2111
10002003,108,2020/5/20,2.152,1,35,22.5,3.05,-0.9427,1.0014,-0.0028,1.00E-04,0.001,0.2111,-1,2.849,-0.0169,0.1921,0.209
10002003,109,2020/5/21,2.054,1,34,24.9,3.05,-0.963,0.7535,-0.0027,2.00E-04,7.00E-04,0.209,6.7,2.838,-0.0209,0.2022,0.2231
10002003,110,2020/5/22,2.109,1,33,31.1,3.05,-0.9924,0.1986,-0.0027,3.00E-04,2.00E-04,0.2224,32.1,2.768,-0.0224,0.2713,0.2937
10002003,111,2020/5/25,2.142,1,30,29.7,3.05,-0.9934,0.1864,-0.0025,3.00E-04,1.00E-04,0.2958,-5.8,2.78,-0.0185,0.2602,0.2787
10002003,112,2020/5/26,2.166,1,29,31.1,3.05,-0.9898,0.2775,-0.0024,3.00E-04,2.00E-04,0.2787,-5.8,2.802,-0.0238,0.2387,0.2625
10002003,113,2020/5/27,2.079,1,28,33.1,3.05,-0.9932,0.1984,-0.0023,3.00E-04,1.00E-04,0.2626,4.3,2.792,-0.025,0.2489,0.2739
10002003,114,2020/5/28,2.102,1,27,33.2,3.05,-0.99,0.2717,-0.0022,3.00E-04,2.00E-04,0.273,-2.6,2.801,-0.0257,0.2403,0.266
10002003,115,2020/5/29,2.011,1,26,35.8,3.05,-0.9905,0.2626,-0.0021,3.00E-04,2.00E-04,0.2633,2.4,2.802,-0.0299,0.2396,0.2695
10002003,116,2020/6/1,2.105,1,23,30.1,3.05,-0.9678,0.7784,-0.0019,2.00E-04,5.00E-04,0.2694,-23.8,2.864,-0.0257,0.1795,0.2052
10002003,117,2020/6/2,2.14,1,22,30,3.05,-0.9582,0.98,-0.0018,1.00E-04,6.00E-04,0.2052,-6.3,2.879,-0.0271,0.1652,0.1923
10002003,118,2020/6/3,2.214,1,21,28,3.05,-0.9547,1.0519,-0.0017,1.00E-04,7.00E-04,0.1915,-4.5,2.884,-0.0222,0.1607,0.1829
10002003,119,2020/6/4,1.979,1,20,28.1,3.05,-0.9739,0.7371,-0.0016,2.00E-04,4.00E-04,0.1829,2.1,2.878,-0.0206,0.1661,0.1867
10002003,120,2020/6/5,1.833,1,19,26.7,3.05,-0.9646,0.9601,-0.0015,2.00E-04,5.00E-04,0.1867,-7.9,2.892,-0.0191,0.1528,0.1719
10002003,121,2020/6/8,1.968,1,16,30.4,3.05,-0.965,1.0408,-0.0013,1.00E-04,5.00E-04,0.1719,-4.5,2.906,-0.0245,0.1397,0.1642
10002003,122,2020/6/9,1.976,1,15,26.7,3.05,-0.9524,1.3945,-0.0012,1.00E-04,6.00E-04,0.1642,-12.9,2.923,-0.0196,0.1234,0.143
10002003,123,2020/6/10,1.78,1,14,27.9,3.05,-0.9755,0.8485,-0.0011,2.00E-04,3.00E-04,0.143,8.6,2.908,-0.0174,0.1379,0.1553
10002003,124,2020/6/11,1.65,1,13,35.1,3.05,-0.9936,0.2765,-0.0011,3.00E-04,1.00E-04,0.1553,21.7,2.878,-0.0212,0.1678,0.189
10002003,125,2020/6/12,1.589,1,12,39,3.05,-0.9868,0.5008,-0.001,2.00E-04,2.00E-04,0.189,-3.2,2.891,-0.0277,0.1553,0.183
10002004,1,2019/12/11,6.624,1,196,16.2,3.149,-0.7008,1.4889,-0.012,0,0.0075,0.2268,-2.7,2.947,-0.0431,0.1775,0.2206
10002004,2,2019/12/12,6.445,1,195,16.4,3.149,-0.7186,1.4689,-0.0123,1.00E-04,0.0072,0.2207,3.2,2.937,-0.0438,0.184,0.2278
10002004,3,2019/12/13,6.283,1,194,16.6,3.149,-0.6125,1.536,-0.0106,0,0.0084,0.2268,-15.6,3,-0.0439,0.1475,0.1914
10002004,4,2019/12/16,6.227,1,191,15.1,3.149,-0.6259,1.5351,-0.0106,0,0.0082,0.1912,-4.3,2.993,-0.0312,0.1518,0.183
10002004,5,2019/12/17,6.575,1,190,15.2,3.149,-0.5715,1.4987,-0.0097,-1.00E-04,0.0086,0.1843,-10.5,3.025,-0.0273,0.1376,0.1649
10002004,6,2019/12/18,6.765,1,189,15.2,3.149,-0.5843,1.497,-0.0099,-1.00E-04,0.0085,0.1646,2.8,3.017,-0.027,0.1422,0.1692
10002004,7,2019/12/19,6.478,1,188,15.3,3.149,-0.5966,1.5061,-0.01,-1.00E-04,0.0084,0.1692,3,3.01,-0.0288,0.1454,0.1742
10002004,8,2019/12/20,6.446,1,187,14.7,3.149,-0.605,1.5043,-0.0101,0,0.0083,0.1741,-1.1,3.005,-0.0238,0.1484,0.1722
10002004,9,2019/12/23,6.534,1,184,14.6,3.149,-0.6494,1.4976,-0.0106,0,0.0078,0.1722,8,2.979,-0.0229,0.163,0.1859
10002004,10,2019/12/24,6.128,1,183,14.2,3.149,-0.6382,1.5269,-0.0103,0,0.0079,0.1862,-4.9,2.988,-0.0206,0.1564,0.177
10002004,11,2019/12/25,6.048,1,182,14.6,3.149,-0.6498,1.5172,-0.0105,0,0.0078,0.177,4.2,2.981,-0.0235,0.1609,0.1844
10002004,12,2019/12/26,6.078,1,181,14.7,3.149,-0.6185,1.5545,-0.0099,0,0.0081,0.1844,-6.5,3.002,-0.0249,0.1475,0.1724
10002004,13,2019/12/27,6.162,1,180,14.9,3.149,-0.6039,1.5197,-0.0097,-1.00E-04,0.0081,0.1724,-1.5,3.009,-0.0235,0.1464,0.1699
10002004,14,2019/12/30,6.285,1,177,15.7,3.149,-0.5416,1.5562,-0.0086,-1.00E-04,0.0084,0.1706,-9.8,3.051,-0.0316,0.1222,0.1538
10002004,15,2019/12/31,6.173,1,176,16.2,3.149,-0.5384,1.7315,-0.0085,-1.00E-04,0.0084,0.1538,-0.1,3.058,-0.0455,0.1082,0.1537
10002004,16,2020/1/2,7.242,1,174,16.4,3.149,-0.4999,1.7365,-0.0078,-1.00E-04,0.0085,0.1532,-6.5,3.081,-0.0471,0.0961,0.1432
10002004,17,2020/1/3,7.155,1,173,16.4,3.149,-0.5237,1.7621,-0.0081,-1.00E-04,0.0084,0.1444,3.6,3.068,-0.0478,0.1018,0.1496
10002004,18,2020/1/6,7.495,1,170,17.1,3.149,-0.5519,1.6525,-0.0084,-1.00E-04,0.0082,0.1505,9.1,3.05,-0.0463,0.1179,0.1642
10002004,19,2020/1/7,7.153,1,169,17.5,3.149,-0.5322,1.6452,-0.0081,-1.00E-04,0.0083,0.1642,-1.8,3.062,-0.049,0.1122,0.1612
10002004,20,2020/1/8,7.092,1,168,17.4,3.149,-0.5797,1.6239,-0.0087,-1.00E-04,0.008,0.1612,8.9,3.033,-0.0466,0.129,0.1756
10002004,21,2020/1/9,6.907,1,167,17.4,3.149,-0.5401,1.6131,-0.0081,-1.00E-04,0.0082,0.1756,-7.6,3.057,-0.0452,0.1171,0.1623
10002004,22,2020/1/10,6.908,1,166,17.2,3.149,-0.535,1.6315,-0.008,-1.00E-04,0.0082,0.1616,-1.9,3.061,-0.0445,0.1141,0.1586
10002004,23,2020/1/13,6.9,1,163,16.7,3.149,-0.505,1.6017,-0.0074,-1.00E-04,0.0082,0.1573,-8.3,3.08,-0.0379,0.1063,0.1442
10002004,24,2020/1/14,6.989,1,162,16.5,3.149,-0.5136,1.6629,-0.0075,-1.00E-04,0.0082,0.1442,0,3.076,-0.0392,0.105,0.1442
10002004,25,2020/1/15,6.995,1,161,16.2,3.149,-0.5636,1.65,-0.0081,-1.00E-04,0.008,0.1442,9.1,3.046,-0.0355,0.1218,0.1573
10002004,26,2020/1/16,6.899,1,160,15.8,3.149,-0.5861,1.7457,-0.0083,-1.00E-04,0.0078,0.1576,0.4,3.037,-0.0368,0.1214,0.1582
10002004,27,2020/1/17,6.768,1,159,15.2,3.149,-0.5773,1.7407,-0.0082,-1.00E-04,0.0079,0.1572,-3.9,3.042,-0.0318,0.1192,0.151
10002004,28,2020/1/20,6.725,1,156,15.4,3.149,-0.5512,1.7514,-0.0077,-1.00E-04,0.0079,0.151,-5,3.058,-0.0328,0.1107,0.1435
10002004,29,2020/1/21,7.082,1,155,16.5,3.149,-0.636,1.652,-0.0087,-1.00E-04,0.0074,0.1435,25.4,3.007,-0.0368,0.1432,0.18
10002004,30,2020/1/22,7.327,1,154,16.2,3.149,-0.6295,1.5728,-0.0086,-1.00E-04,0.0074,0.18,-1.1,3.006,-0.0291,0.149,0.1781
10002004,31,2020/1/23,7.597,1,153,18.1,3.149,-0.7253,1.2855,-0.0098,0,0.0063,0.1803,34.5,2.925,-0.0289,0.2136,0.2425
10002004,32,2020/2/3,6.51,1,142,38.9,3.149,-0.7158,0.6198,-0.0094,-4.00E-04,0.0057,0.2425,114.2,2.707,-0.0386,0.4809,0.5195
10002004,33,2020/2/4,4.711,1,141,25.6,3.149,-0.6652,0.6435,-0.0088,-5.00E-04,0.0063,0.5195,-25.8,2.785,0.0429,0.4284,0.3855
10002004,34,2020/2/5,4.893,1,140,24.2,3.149,-0.6552,0.6474,-0.0086,-5.00E-04,0.0064,0.3855,-5.2,2.801,0.0527,0.418,0.3653
10002004,35,2020/2/6,4.536,1,139,23.1,3.149,-0.6282,0.6534,-0.0083,-5.00E-04,0.0066,0.3667,-10.2,2.842,0.0632,0.3925,0.3293
10002004,36,2020/2/7,4.527,1,138,24.4,3.149,-0.6292,0.6535,-0.0082,-6.00E-04,0.0066,0.3293,2.5,2.841,0.0556,0.3932,0.3376
10002004,37,2020/2/10,4.6,1,135,24.3,3.149,-0.6339,0.6603,-0.0081,-6.00E-04,0.0065,0.3337,1.1,2.839,0.0546,0.3921,0.3375
10002004,38,2020/2/11,4.458,1,134,22.4,3.149,-0.6137,0.6647,-0.0078,-6.00E-04,0.0067,0.3377,-10,2.87,0.069,0.3729,0.3039
10002004,39,2020/2/12,4.458,1,133,22.1,3.149,-0.6059,0.6698,-0.0077,-6.00E-04,0.0067,0.3047,-4.1,2.884,0.0709,0.3631,0.2922
10002004,40,2020/2/13,4.438,1,132,22.5,3.149,-0.6168,0.6704,-0.0077,-6.00E-04,0.0066,0.2922,4.3,2.869,0.0668,0.3717,0.3049
10002004,41,2020/2/14,4.358,1,131,22.7,3.149,-0.607,0.6742,-0.0076,-6.00E-04,0.0066,0.3049,-3.3,2.885,0.0664,0.3613,0.2949
10002004,42,2020/2/17,4.382,1,128,20.9,3.149,-0.5726,0.6849,-0.007,-7.00E-04,0.0068,0.2897,-15.1,2.94,0.0802,0.3263,0.2461
10002004,43,2020/2/18,4.207,1,127,20.8,3.149,-0.592,0.6869,-0.0072,-6.00E-04,0.0067,0.2467,6.5,2.913,0.0786,0.3413,0.2627
10002004,44,2020/2/19,4.21,1,126,20.9,3.149,-0.5934,0.6911,-0.0071,-6.00E-04,0.0066,0.2639,-0.1,2.913,0.0764,0.34,0.2636
10002004,45,2020/2/20,4.251,1,125,21.2,3.149,-0.5564,0.6914,-0.0067,-7.00E-04,0.0069,0.2622,-12.2,2.967,0.0788,0.309,0.2302
10002004,46,2020/2/21,4.179,1,124,22,3.149,-0.563,0.6924,-0.0067,-7.00E-04,0.0068,0.2302,4.4,2.958,0.0737,0.314,0.2403
10002004,47,2020/2/24,4.318,1,121,24.5,3.149,-0.5896,0.702,-0.0068,-7.00E-04,0.0065,0.2403,15.1,2.924,0.0543,0.3309,0.2766
10002004,48,2020/2/25,4.245,1,120,23.3,3.149,-0.6076,0.7007,-0.0069,-6.00E-04,0.0064,0.2785,2.6,2.899,0.0601,0.3459,0.2858
10002004,49,2020/2/26,4.308,1,119,24.3,3.149,-0.6115,0.7007,-0.0069,-6.00E-04,0.0063,0.2858,3.1,2.894,0.0542,0.3489,0.2947
10002004,50,2020/2/27,4.266,1,118,22.7,3.149,-0.6097,0.7036,-0.0068,-7.00E-04,0.0063,0.2896,-2.7,2.898,0.064,0.3458,0.2818
10002004,51,2020/2/28,4.203,1,117,23.9,3.149,-0.668,0.6843,-0.0073,-6.00E-04,0.0058,0.2787,25.1,2.814,0.0514,0.4001,0.3487
10002004,52,2020/3/2,4.147,1,114,22.1,3.149,-0.6114,0.7083,-0.0066,-7.00E-04,0.0062,0.3493,-20.9,2.899,0.068,0.3444,0.2764
10002004,53,2020/3/3,4.251,1,113,21.5,3.149,-0.7287,1.1136,-0.0073,-2.00E-04,0.0054,0.2767,-3.4,2.907,-0.0171,0.2502,0.2673
10002004,54,2020/3/4,4.134,1,112,22.9,3.149,-0.6994,1.1942,-0.007,-2.00E-04,0.0057,0.2666,-4.8,2.939,-0.0293,0.2244,0.2537
10002004,55,2020/3/5,4.164,1,111,21.5,3.149,-0.6189,1.278,-0.0062,-3.00E-04,0.0063,0.246,-17,3.004,-0.0224,0.1819,0.2043
10002004,56,2020/3/6,4.11,1,110,22.5,3.149,-0.6899,1.2304,-0.0068,-2.00E-04,0.0057,0.2046,18.7,2.951,-0.0283,0.2145,0.2428
10002004,57,2020/3/9,4.17,1,107,27.8,3.149,-0.7854,1.0186,-0.0074,-1.00E-04,0.0045,0.2459,35.1,2.861,-0.0474,0.2847,0.3321
10002004,58,2020/3/10,4.022,1,106,25.9,3.149,-0.7255,1.1127,-0.0069,-2.00E-04,0.0052,0.3333,-13.8,2.911,-0.0376,0.2497,0.2873
10002004,59,2020/3/11,4.032,1,105,26.4,3.149,-0.7682,1.0414,-0.0071,-2.00E-04,0.0047,0.2856,10.2,2.874,-0.0381,0.2766,0.3147
10002004,60,2020/3/12,4.079,1,104,29.3,3.149,-0.8035,0.9482,-0.0074,-1.00E-04,0.0042,0.3193,11.5,2.836,-0.0483,0.3077,0.356
10002004,61,2020/3/13,4.127,1,103,35.1,3.149,-0.778,0.8213,-0.0072,-2.00E-04,0.0044,0.3565,16,2.796,-0.0524,0.3612,0.4136
10002004,62,2020/3/16,4.063,1,100,38.4,3.149,-0.8562,0.6447,-0.0075,-1.00E-04,0.0032,0.4047,24.9,2.687,-0.0534,0.4522,0.5056
10002004,63,2020/3/17,3.975,1,99,36.6,3.149,-0.8485,0.6334,-0.0074,-1.00E-04,0.0033,0.5131,-1.3,2.675,-0.0387,0.4675,0.5062
10002004,64,2020/3/18,3.94,1,98,41.1,3.149,-0.8734,0.5528,-0.0075,-1.00E-04,0.0028,0.5062,12.4,2.617,-0.0483,0.5206,0.5689
10002004,65,2020/3/19,3.901,1,97,46.7,3.149,-0.8824,0.4989,-0.0075,-1.00E-04,0.0026,0.5649,11.8,2.564,-0.0588,0.573,0.6318
10002004,66,2020/3/20,3.776,1,96,40.9,3.149,-0.8499,0.5758,-0.0072,-2.00E-04,0.0031,0.6233,-9.9,2.624,-0.04,0.5215,0.5615
10002004,67,2020/3/23,3.841,1,93,36.6,3.149,-0.8777,0.4948,-0.0072,-1.00E-04,0.0026,0.5548,8.3,2.553,-0.0138,0.5872,0.601
10002004,68,2020/3/24,3.795,1,92,36.8,3.149,-0.829,0.5836,-0.0068,-3.00E-04,0.0033,0.621,-12.9,2.627,-0.0136,0.5274,0.541
10002004,69,2020/3/25,3.786,1,91,37.8,3.149,-0.7847,0.6392,-0.0065,-5.00E-04,0.0039,0.541,-8,2.687,-0.0151,0.4826,0.4977
10002004,70,2020/3/26,3.782,1,90,35.2,3.149,-0.7936,0.6312,-0.0064,-4.00E-04,0.0038,0.5039,-1.9,2.677,-0.0045,0.4897,0.4942
10002004,71,2020/3/27,3.779,1,89,33.4,3.149,-0.7825,0.6432,-0.0063,-5.00E-04,0.0039,0.5093,-6.7,2.692,0.0037,0.4789,0.4752
10002004,72,2020/3/30,3.771,1,86,36.3,3.149,-0.7997,0.6354,-0.0062,-4.00E-04,0.0036,0.4931,0.2,2.68,-0.0091,0.4852,0.4943
10002004,73,2020/3/31,3.793,1,85,33.5,3.149,-0.8072,0.6313,-0.0062,-4.00E-04,0.0035,0.4943,-1.4,2.675,2.00E-04,0.4877,0.4875
10002004,74,2020/4/1,3.787,1,84,34.6,3.149,-0.8124,0.6272,-0.0061,-4.00E-04,0.0034,0.4977,-0.7,2.671,-0.0038,0.4902,0.494
10002004,75,2020/4/2,3.983,1,83,35,3.149,-0.79,0.6627,-0.0059,-5.00E-04,0.0037,0.5003,-6.6,2.706,-0.0051,0.4624,0.4675
10002004,76,2020/4/3,3.793,1,82,33.9,3.149,-0.8031,0.6522,-0.0059,-4.00E-04,0.0035,0.4614,2.4,2.694,-0.0022,0.4701,0.4723
10002004,77,2020/4/6,3.793,1,79,34.3,3.149,-0.8089,0.6524,-0.0057,-4.00E-04,0.0034,0.4614,2.4,2.694,-0.0035,0.4688,0.4723
10002004,78,2020/4/7,3.794,1,78,34.8,3.149,-0.7727,0.7016,-0.0055,-6.00E-04,0.0038,0.4764,-8.7,2.743,-0.0034,0.4317,0.4351
10002004,79,2020/4/8,3.835,1,77,30.7,3.149,-0.7879,0.6922,-0.0055,-5.00E-04,0.0036,0.4286,0.3,2.73,0.0094,0.4395,0.4301
10002004,80,2020/4/9,3.804,1,76,32.1,3.149,-0.7869,0.7048,-0.0054,-5.00E-04,0.0036,0.4368,-2.2,2.739,0.0032,0.4304,0.4272
10002004,81,2020/4/10,3.841,1,75,34.5,3.149,-0.7888,0.7039,-0.0053,-5.00E-04,0.0036,0.4319,0.9,2.738,-0.0049,0.4311,0.436
10002004,82,2020/4/13,3.815,1,72,35.5,3.149,-0.8051,0.6919,-0.0052,-5.00E-04,0.0033,0.4368,2.5,2.726,-0.0091,0.4385,0.4476
10002004,83,2020/4/14,3.815,1,71,38,3.149,-0.814,0.769,-0.0051,-4.00E-04,0.0033,0.4483,-5.9,2.771,-0.0347,0.3871,0.4218
10002004,84,2020/4/15,3.851,1,70,36,3.149,-0.836,0.733,-0.0052,-3.00E-04,0.003,0.4199,2,2.751,-0.0268,0.4017,0.4285
10002004,85,2020/4/16,3.828,1,69,36.1,3.149,-0.8516,0.7299,-0.0052,-2.00E-04,0.0028,0.4348,-1.8,2.753,-0.0315,0.3954,0.4269
10002004,86,2020/4/17,3.858,1,68,36.6,3.149,-0.8291,0.8132,-0.005,-3.00E-04,0.0031,0.4284,-7.1,2.793,-0.038,0.3598,0.3978
10002004,87,2020/4/20,3.807,1,65,38.2,3.149,-0.8582,0.8217,-0.0049,-2.00E-04,0.0027,0.3998,-1.4,2.803,-0.0518,0.3426,0.3944
10002004,88,2020/4/21,3.814,1,64,39.6,3.149,-0.8873,0.7199,-0.005,-1.00E-04,0.0022,0.3946,7,2.771,-0.0522,0.37,0.4222
10002004,89,2020/4/22,3.802,1,63,40.8,3.149,-0.9167,0.6849,-0.005,0,0.0018,0.4238,-2.8,2.79,-0.0665,0.3456,0.4121
10002004,90,2020/4/23,3.801,1,62,40.6,3.149,-0.9343,0.6149,-0.005,1.00E-04,0.0015,0.4076,1.2,2.787,-0.066,0.3465,0.4125
10002004,91,2020/4/24,3.905,1,61,37,3.149,-0.9655,0.4148,-0.0051,2.00E-04,9.00E-04,0.4128,0.5,2.765,-0.0493,0.3655,0.4148
10002004,92,2020/4/27,3.859,1,58,36.2,3.149,-0.9642,0.4512,-0.0048,2.00E-04,9.00E-04,0.4148,-5.8,2.79,-0.0491,0.3415,0.3906
10002004,93,2020/4/28,3.813,1,57,35.2,3.149,-0.9579,0.5218,-0.0047,2.00E-04,0.001,0.3906,-4.9,2.81,-0.049,0.3223,0.3713
10002004,94,2020/4/29,3.775,1,56,36.8,3.149,-0.9556,0.5679,-0.0046,2.00E-04,0.001,0.3713,-2.5,2.829,-0.0583,0.3037,0.362
10002004,95,2020/4/30,3.753,1,55,31.5,3.149,-0.9454,0.6795,-0.0045,2.00E-04,0.0012,0.3566,-8.9,2.852,-0.0432,0.2818,0.325
10002004,96,2020/5/4,3.63,1,51,32.4,3.149,-0.9529,0.6274,-0.0042,2.00E-04,0.001,0.3566,-8.9,2.852,-0.0426,0.2824,0.325
10002004,97,2020/5/5,3.63,1,50,32.6,3.149,-0.9548,0.6135,-0.0041,2.00E-04,0.001,0.3566,-8.9,2.852,-0.0424,0.2826,0.325
10002004,98,2020/5/6,3.665,1,49,33.1,3.149,-0.9579,0.5818,-0.004,2.00E-04,9.00E-04,0.327,0.6,2.848,-0.0422,0.2867,0.3289
10002004,99,2020/5/7,3.683,1,48,33.3,3.149,-0.9664,0.5029,-0.004,2.00E-04,8.00E-04,0.3283,1.2,2.843,-0.041,0.2914,0.3324
10002004,100,2020/5/8,3.643,1,47,28.6,3.149,-0.957,0.6174,-0.0039,2.00E-04,9.00E-04,0.3323,-9.1,2.863,-0.0296,0.2724,0.302
10002004,101,2020/5/11,3.676,1,44,31.8,3.149,-0.9725,0.4745,-0.0037,2.00E-04,6.00E-04,0.3131,-1.2,2.863,-0.0372,0.2722,0.3094
10002004,102,2020/5/12,3.686,1,43,33.1,3.149,-0.9754,0.4378,-0.0036,2.00E-04,6.00E-04,0.3094,1.6,2.86,-0.0391,0.2754,0.3145
10002004,103,2020/5/13,3.761,1,42,33,3.149,-0.9769,0.4205,-0.0035,3.00E-04,5.00E-04,0.3172,-1.1,2.86,-0.038,0.2756,0.3136
10002004,104,2020/5/14,3.713,1,41,35.2,3.149,-0.9903,0.2126,-0.0035,3.00E-04,2.00E-04,0.3136,8.9,2.831,-0.0372,0.3043,0.3415
10002004,105,2020/5/15,3.717,1,40,32.6,3.149,-0.9936,0.1484,-0.0034,3.00E-04,2.00E-04,0.3415,2.3,2.812,-0.0259,0.3235,0.3494
10002004,106,2020/5/18,3.673,1,37,31.3,3.149,-0.9933,0.1616,-0.0032,3.00E-04,2.00E-04,0.3516,-7,2.833,-0.0236,0.3035,0.3271
10002004,107,2020/5/19,3.19,1,36,29.1,3.149,-0.989,0.2462,-0.0031,3.00E-04,3.00E-04,0.3253,-6.1,2.852,-0.0206,0.285,0.3056
10002004,108,2020/5/20,3.371,1,35,28.1,3.149,-0.9911,0.209,-0.003,3.00E-04,2.00E-04,0.3056,0,2.849,-0.0172,0.2883,0.3055
10002004,109,2020/5/21,2.717,1,34,30,3.149,-0.9957,0.1168,-0.0029,3.00E-04,1.00E-04,0.3055,4.2,2.838,-0.0188,0.2994,0.3182
10002004,110,2020/5/22,1.961,1,33,36.9,3.149,-0.9994,0.0184,-0.0028,3.00E-04,0,0.3177,23,2.768,-0.0211,0.3696,0.3907
10002004,111,2020/5/25,1.57,1,30,36.2,3.149,-0.9996,0.0138,-0.0026,3.00E-04,0,0.3947,-4.5,2.78,-0.0182,0.3587,0.3769
10002004,112,2020/5/26,1.548,1,29,38.2,3.149,-0.9994,0.022,-0.0025,3.00E-04,0,0.3769,-4.2,2.802,-0.024,0.337,0.361
10002004,113,2020/5/27,1.506,1,28,37.4,3.149,-0.9997,0.013,-0.0024,3.00E-04,0,0.3604,1.8,2.792,-0.0196,0.3474,0.367
10002004,114,2020/5/28,1.537,1,27,37.1,3.149,-0.9994,0.0216,-0.0023,3.00E-04,0,0.3719,-3.8,2.801,-0.0192,0.3387,0.3579
10002004,115,2020/5/29,1.463,1,26,44.4,3.149,-0.9995,0.0198,-0.0022,3.00E-04,0,0.3611,2.3,2.802,-0.0314,0.3381,0.3695
10002004,116,2020/6/1,1.477,1,23,37,3.149,-0.9977,0.0772,-0.002,3.00E-04,1.00E-04,0.3651,-17.7,2.864,-0.0234,0.2771,0.3005
10002004,117,2020/6/2,1.474,1,22,37.9,3.149,-0.9969,0.1029,-0.0019,3.00E-04,1.00E-04,0.303,-4.7,2.879,-0.0262,0.2625,0.2887
10002004,118,2020/6/3,1.495,1,21,35.7,3.149,-0.9966,0.1123,-0.0018,3.00E-04,1.00E-04,0.2887,-3.3,2.884,-0.0213,0.2579,0.2792
10002004,119,2020/6/4,1.446,1,20,36.2,3.149,-0.9989,0.0449,-0.0017,3.00E-04,0,0.2792,1.7,2.878,-0.0198,0.2641,0.2839
10002004,120,2020/6/5,1.441,1,19,35.6,3.149,-0.9984,0.0642,-0.0016,3.00E-04,0,0.2825,-4.4,2.892,-0.0195,0.2505,0.27
10002004,121,2020/6/8,1.455,1,16,40.6,3.149,-0.9989,0.0494,-0.0014,3.00E-04,0,0.2665,-1.6,2.906,-0.0247,0.2375,0.2622
10002004,122,2020/6/9,1.47,1,15,35.7,3.149,-0.9986,0.0658,-0.0013,3.00E-04,0,0.2608,-8.4,2.923,-0.018,0.2209,0.2389
10002004,123,2020/6/10,1.44,1,14,35.3,3.149,-0.9996,0.0223,-0.0012,3.00E-04,0,0.2389,4.5,2.908,-0.0135,0.2362,0.2497
10002004,124,2020/6/11,1.538,1,13,49.6,3.149,-1,0.0031,-0.0011,3.00E-04,0,0.2528,15.7,2.878,-0.026,0.2665,0.2925
10002004,125,2020/6/12,1.468,1,12,51.7,3.149,-0.9998,0.0095,-0.001,3.00E-04,0,0.2862,-1.3,2.891,-0.0285,0.2539,0.2824
10002005,1,2019/12/11,3.788,1,196,17.5,3.247,-0.8196,1.1265,-0.0143,1.00E-04,0.0057,0.314,-5,2.947,-0.0453,0.253,0.2983
10002005,2,2019/12/12,3.766,1,195,17.5,3.247,-0.8341,1.0843,-0.0145,2.00E-04,0.0053,0.3,1.8,2.937,-0.0446,0.2609,0.3055
10002005,3,2019/12/13,3.761,1,194,17.4,3.247,-0.7436,1.2915,-0.013,1.00E-04,0.007,0.31,-15.6,3,-0.0459,0.2156,0.2615
10002005,4,2019/12/16,3.787,1,191,16.1,3.247,-0.7557,1.2716,-0.013,1.00E-04,0.0068,0.2615,-2.3,2.993,-0.0344,0.221,0.2554
10002005,5,2019/12/17,3.884,1,190,15.5,3.247,-0.7034,1.3207,-0.0121,0,0.0075,0.2554,-10,3.025,-0.0278,0.202,0.2298
10002005,6,2019/12/18,4.004,1,189,15.3,3.247,-0.7149,1.3034,-0.0122,0,0.0074,0.2298,1.3,3.017,-0.0252,0.2077,0.2329
10002005,7,2019/12/19,3.443,1,188,15.6,3.247,-0.7269,1.2935,-0.0124,0,0.0072,0.2349,2.2,3.01,-0.0279,0.2121,0.24
10002005,8,2019/12/20,3.221,1,187,14.8,3.247,-0.7344,1.2812,-0.0124,0,0.0071,0.24,-1,3.005,-0.0217,0.2158,0.2375
10002005,9,2019/12/23,3.124,1,184,14.8,3.247,-0.7742,1.2144,-0.0128,1.00E-04,0.0064,0.242,5.5,2.979,-0.0211,0.2342,0.2553
10002005,10,2019/12/24,2.989,1,183,14.3,3.247,-0.7663,1.2482,-0.0126,1.00E-04,0.0065,0.268,-8.5,2.988,-0.0185,0.2267,0.2452
10002005,11,2019/12/25,2.868,1,182,14.8,3.247,-0.7761,1.2249,-0.0127,1.00E-04,0.0063,0.2592,-2.1,2.981,-0.0216,0.2322,0.2538
10002005,12,2019/12/26,2.84,1,181,14.9,3.247,-0.7507,1.2939,-0.0122,1.00E-04,0.0067,0.267,-10.4,3.002,-0.0231,0.2162,0.2393
10002005,13,2019/12/27,2.869,1,180,15.1,3.247,-0.7347,1.2925,-0.012,0,0.0069,0.245,-3.6,3.009,-0.0223,0.2138,0.2361
10002005,14,2019/12/30,2.94,1,177,16.1,3.247,-0.6812,1.4004,-0.011,0,0.0076,0.238,-9.1,3.051,-0.0322,0.1841,0.2163
10002005,15,2019/12/31,2.68,1,176,16.4,3.247,-0.6932,1.5313,-0.011,0,0.0075,0.2163,-0.8,3.058,-0.0442,0.1703,0.2145
10002005,16,2020/1/2,2.711,1,174,16.4,3.247,-0.6594,1.596,-0.0104,0,0.0078,0.2136,-6.5,3.081,-0.0451,0.1547,0.1998
10002005,17,2020/1/3,2.772,1,173,16.8,3.247,-0.6828,1.5765,-0.0107,0,0.0075,0.1998,5.5,3.068,-0.048,0.1627,0.2107
